PART NUMBER,GROUP,CUST PRICE,RET PRICE,CATEGORY
004910,PRICEGROUP1,33.45,83.0477,3050
004910,PRICEGROUP2,33.45,83.0477,3040
004910,PRICEGROUP3,36.9106,83.0477,3030
004910,PRICEGROUP4,41.5239,83.0477,3020
004910,PRICEGROUP5,44.9836,83.0477,3010
004910,PRICEGROUP6,33.45,83.0477,3031
004910,PRICEGROUP7,41.5239,83.0477,3021
005000,PRICEGROUP1,33.45,83.0477,3050
005000,PRICEGROUP2,33.45,83.0477,3040
005000,PRICEGROUP3,36.9106,83.0477,3030
005000,PRICEGROUP4,41.5239,83.0477,3020
005000,PRICEGROUP5,44.9836,83.0477,3010
005000,PRICEGROUP6,33.45,83.0477,3031
005000,PRICEGROUP7,41.5239,83.0477,3021
005000UC,PRICEGROUP1,33.45,83.0477,3050
005000UC,PRICEGROUP2,33.45,83.0477,3040
005000UC,PRICEGROUP3,36.9106,83.0477,3030
005000UC,PRICEGROUP4,41.5239,83.0477,3020
005000UC,PRICEGROUP5,44.9836,83.0477,3010
005000UC,PRICEGROUP6,33.45,83.0477,3031
005000UC,PRICEGROUP7,41.5239,83.0477,3021
005100,PRICEGROUP1,33.45,83.0477,3050
005100,PRICEGROUP2,33.45,83.0477,3040
005100,PRICEGROUP3,36.9106,83.0477,3030
005100,PRICEGROUP4,41.5239,83.0477,3020
005100,PRICEGROUP5,44.9836,83.0477,3010
005100,PRICEGROUP6,33.45,83.0477,3031
005100,PRICEGROUP7,41.5239,83.0477,3021
005100UC,PRICEGROUP1,33.45,83.0477,3050
005100UC,PRICEGROUP2,33.45,83.0477,3040
005100UC,PRICEGROUP3,36.9106,83.0477,3030
005100UC,PRICEGROUP4,41.5239,83.0477,3020
005100UC,PRICEGROUP5,44.9836,83.0477,3010
005100UC,PRICEGROUP6,33.45,83.0477,3031
005100UC,PRICEGROUP7,41.5239,83.0477,3021
005210,PRICEGROUP1,49.5961,110.7302,3050
005210,PRICEGROUP2,49.5961,110.7302,3040
005210,PRICEGROUP3,53.0619,110.7302,3030
005210,PRICEGROUP4,56.5167,110.7302,3020
005210,PRICEGROUP5,59.9825,110.7302,3010
005210,PRICEGROUP6,49.5983,110.7302,3031
005210,PRICEGROUP7,56.4724,110.7302,3021
005210UC,PRICEGROUP1,49.5961,110.7302,3050
005210UC,PRICEGROUP2,49.5961,110.7302,3040
005210UC,PRICEGROUP3,53.0619,110.7302,3030
005210UC,PRICEGROUP4,56.5167,110.7302,3020
005210UC,PRICEGROUP5,59.9825,110.7302,3010
005210UC,PRICEGROUP6,49.5983,110.7302,3031
005210UC,PRICEGROUP7,56.4724,110.7302,3021
005600,PRICEGROUP1,49.5961,110.7302,3050
005600,PRICEGROUP2,49.5961,110.7302,3040
005600,PRICEGROUP3,53.0619,110.7302,3030
005600,PRICEGROUP4,56.5167,110.7302,3020
005600,PRICEGROUP5,59.9825,110.7302,3010
005600,PRICEGROUP6,49.5983,110.7302,3031
005600,PRICEGROUP7,56.4724,110.7302,3021
005600UC,PRICEGROUP1,49.5961,110.7302,3050
005600UC,PRICEGROUP2,49.5961,110.7302,3040
005600UC,PRICEGROUP3,53.0619,110.7302,3030
005600UC,PRICEGROUP4,56.5167,110.7302,3020
005600UC,PRICEGROUP5,59.9825,110.7302,3010
005600UC,PRICEGROUP6,49.5983,110.7302,3031
005600UC,PRICEGROUP7,56.4724,110.7302,3021
005611,PRICEGROUP1,49.5961,110.7302,3050
005611,PRICEGROUP2,49.5961,110.7302,3040
005611,PRICEGROUP3,53.0619,110.7302,3030
005611,PRICEGROUP4,56.5167,110.7302,3020
005611,PRICEGROUP5,59.9825,110.7302,3010
005611,PRICEGROUP6,49.5983,110.7302,3031
005611,PRICEGROUP7,56.4724,110.7302,3021
005611UC,PRICEGROUP1,49.5961,110.7302,3050
005611UC,PRICEGROUP2,49.5961,110.7302,3040
005611UC,PRICEGROUP3,53.0619,110.7302,3030
005611UC,PRICEGROUP4,56.5167,110.7302,3020
005611UC,PRICEGROUP5,59.9825,110.7302,3010
005611UC,PRICEGROUP6,49.5983,110.7302,3031
005611UC,PRICEGROUP7,56.4724,110.7302,3021
005612,PRICEGROUP1,49.5961,110.7302,3050
005612,PRICEGROUP2,49.5961,110.7302,3040
005612,PRICEGROUP3,53.0619,110.7302,3030
005612,PRICEGROUP4,56.5167,110.7302,3020
005612,PRICEGROUP5,59.9825,110.7302,3010
005612,PRICEGROUP6,49.5983,110.7302,3031
005612,PRICEGROUP7,56.4724,110.7302,3021
005612UC,PRICEGROUP1,49.5961,110.7302,3050
005612UC,PRICEGROUP2,49.5961,110.7302,3040
005612UC,PRICEGROUP3,53.0619,110.7302,3030
005612UC,PRICEGROUP4,56.5167,110.7302,3020
005612UC,PRICEGROUP5,59.9825,110.7302,3010
005612UC,PRICEGROUP6,49.5983,110.7302,3031
005612UC,PRICEGROUP7,56.4724,110.7302,3021
005810,PRICEGROUP1,33.45,83.0477,3050
005810,PRICEGROUP2,33.45,83.0477,3040
005810,PRICEGROUP3,36.9106,83.0477,3030
005810,PRICEGROUP4,41.5239,83.0477,3020
005810,PRICEGROUP5,44.9836,83.0477,3010
005810,PRICEGROUP6,33.45,83.0477,3031
005810,PRICEGROUP7,41.5239,83.0477,3021
005810UC,PRICEGROUP1,33.45,83.0477,3050
005810UC,PRICEGROUP2,33.45,83.0477,3040
005810UC,PRICEGROUP3,36.9106,83.0477,3030
005810UC,PRICEGROUP4,41.5239,83.0477,3020
005810UC,PRICEGROUP5,44.9836,83.0477,3010
005810UC,PRICEGROUP6,33.45,83.0477,3031
005810UC,PRICEGROUP7,41.5239,83.0477,3021
005812,PRICEGROUP1,33.45,83.0477,3050
005812,PRICEGROUP2,33.45,83.0477,3040
005812,PRICEGROUP3,36.9106,83.0477,3030
005812,PRICEGROUP4,41.5239,83.0477,3020
005812,PRICEGROUP5,44.9836,83.0477,3010
005812,PRICEGROUP6,33.45,83.0477,3031
005812,PRICEGROUP7,41.5239,83.0477,3021
005900,PRICEGROUP1,33.45,83.0477,3050
005900,PRICEGROUP2,33.45,83.0477,3040
005900,PRICEGROUP3,36.9106,83.0477,3030
005900,PRICEGROUP4,41.5239,83.0477,3020
005900,PRICEGROUP5,44.9836,83.0477,3010
005900,PRICEGROUP6,33.45,83.0477,3031
005900,PRICEGROUP7,41.5239,83.0477,3021
006300UC,PRICEGROUP1,33.45,83.0477,3050
006300UC,PRICEGROUP2,33.45,83.0477,3040
006300UC,PRICEGROUP3,36.9106,83.0477,3030
006300UC,PRICEGROUP4,41.5239,83.0477,3020
006300UC,PRICEGROUP5,44.9836,83.0477,3010
006300UC,PRICEGROUP6,33.45,83.0477,3031
006300UC,PRICEGROUP7,41.5239,83.0477,3021
006310,PRICEGROUP1,33.45,83.0477,3050
006310,PRICEGROUP2,33.45,83.0477,3040
006310,PRICEGROUP3,36.9106,83.0477,3030
006310,PRICEGROUP4,41.5239,83.0477,3020
006310,PRICEGROUP5,44.9836,83.0477,3010
006310,PRICEGROUP6,33.45,83.0477,3031
006310,PRICEGROUP7,41.5239,83.0477,3021
006400,PRICEGROUP1,33.45,83.0477,3050
006400,PRICEGROUP2,33.45,83.0477,3040
006400,PRICEGROUP3,36.9106,83.0477,3030
006400,PRICEGROUP4,41.5239,83.0477,3020
006400,PRICEGROUP5,44.9836,83.0477,3010
006400,PRICEGROUP6,33.45,83.0477,3031
006400,PRICEGROUP7,41.5239,83.0477,3021
006700UC,PRICEGROUP1,33.45,83.0477,3050
006700UC,PRICEGROUP2,33.45,83.0477,3040
006700UC,PRICEGROUP3,36.9106,83.0477,3030
006700UC,PRICEGROUP4,41.5239,83.0477,3020
006700UC,PRICEGROUP5,44.9836,83.0477,3010
006700UC,PRICEGROUP6,33.45,83.0477,3031
006700UC,PRICEGROUP7,41.5239,83.0477,3021
006802,PRICEGROUP1,33.45,83.0477,3050
006802,PRICEGROUP2,33.45,83.0477,3040
006802,PRICEGROUP3,36.9106,83.0477,3030
006802,PRICEGROUP4,41.5239,83.0477,3020
006802,PRICEGROUP5,44.9836,83.0477,3010
006802,PRICEGROUP6,33.45,83.0477,3031
006802,PRICEGROUP7,41.5239,83.0477,3021
006802UC,PRICEGROUP1,33.45,83.0477,3050
006802UC,PRICEGROUP2,33.45,83.0477,3040
006802UC,PRICEGROUP3,36.9106,83.0477,3030
006802UC,PRICEGROUP4,41.5239,83.0477,3020
006802UC,PRICEGROUP5,44.9836,83.0477,3010
006802UC,PRICEGROUP6,33.45,83.0477,3031
006802UC,PRICEGROUP7,41.5239,83.0477,3021
007300,PRICEGROUP1,33.45,83.0477,3050
007300,PRICEGROUP2,33.45,83.0477,3040
007300,PRICEGROUP3,36.9106,83.0477,3030
007300,PRICEGROUP4,41.5239,83.0477,3020
007300,PRICEGROUP5,44.9836,83.0477,3010
007300,PRICEGROUP6,33.45,83.0477,3031
007300,PRICEGROUP7,41.5239,83.0477,3021
007400UC,PRICEGROUP1,33.45,83.0477,3050
007400UC,PRICEGROUP2,33.45,83.0477,3040
007400UC,PRICEGROUP3,36.9106,83.0477,3030
007400UC,PRICEGROUP4,41.5239,83.0477,3020
007400UC,PRICEGROUP5,44.9836,83.0477,3010
007400UC,PRICEGROUP6,33.45,83.0477,3031
007400UC,PRICEGROUP7,41.5239,83.0477,3021
007500,PRICEGROUP1,33.45,83.0477,3050
007500,PRICEGROUP2,33.45,83.0477,3040
007500,PRICEGROUP3,36.9106,83.0477,3030
007500,PRICEGROUP4,41.5239,83.0477,3020
007500,PRICEGROUP5,44.9836,83.0477,3010
007500,PRICEGROUP6,33.45,83.0477,3031
007500,PRICEGROUP7,41.5239,83.0477,3021
007500UC,PRICEGROUP1,33.45,83.0477,3050
007500UC,PRICEGROUP2,33.45,83.0477,3040
007500UC,PRICEGROUP3,36.9106,83.0477,3030
007500UC,PRICEGROUP4,41.5239,83.0477,3020
007500UC,PRICEGROUP5,44.9836,83.0477,3010
007500UC,PRICEGROUP6,33.45,83.0477,3031
007500UC,PRICEGROUP7,41.5239,83.0477,3021
007560,PRICEGROUP1,33.45,83.0477,3050
007560,PRICEGROUP2,33.45,83.0477,3040
007560,PRICEGROUP3,36.9106,83.0477,3030
007560,PRICEGROUP4,41.5239,83.0477,3020
007560,PRICEGROUP5,44.9836,83.0477,3010
007560,PRICEGROUP6,33.45,83.0477,3031
007560,PRICEGROUP7,41.5239,83.0477,3021
007710UC,PRICEGROUP1,33.45,83.0477,3050
007710UC,PRICEGROUP2,33.45,83.0477,3040
007710UC,PRICEGROUP3,36.9106,83.0477,3030
007710UC,PRICEGROUP4,41.5239,83.0477,3020
007710UC,PRICEGROUP5,44.9836,83.0477,3010
007710UC,PRICEGROUP6,33.45,83.0477,3031
007710UC,PRICEGROUP7,41.5239,83.0477,3021
007740,PRICEGROUP1,33.45,83.0477,3050
007740,PRICEGROUP2,33.45,83.0477,3040
007740,PRICEGROUP3,36.9106,83.0477,3030
007740,PRICEGROUP4,41.5239,83.0477,3020
007740,PRICEGROUP5,44.9836,83.0477,3010
007740,PRICEGROUP6,33.45,83.0477,3031
007740,PRICEGROUP7,41.5239,83.0477,3021
007800,PRICEGROUP1,33.45,83.0477,3050
007800,PRICEGROUP2,33.45,83.0477,3040
007800,PRICEGROUP3,36.9106,83.0477,3030
007800,PRICEGROUP4,41.5239,83.0477,3020
007800,PRICEGROUP5,44.9836,83.0477,3010
007800,PRICEGROUP6,33.45,83.0477,3031
007800,PRICEGROUP7,41.5239,83.0477,3021
007800UC,PRICEGROUP1,33.45,83.0477,3050
007800UC,PRICEGROUP2,33.45,83.0477,3040
007800UC,PRICEGROUP3,36.9106,83.0477,3030
007800UC,PRICEGROUP4,41.5239,83.0477,3020
007800UC,PRICEGROUP5,44.9836,83.0477,3010
007800UC,PRICEGROUP6,33.45,83.0477,3031
007800UC,PRICEGROUP7,41.5239,83.0477,3021
007910,PRICEGROUP1,33.45,83.0477,3050
007910,PRICEGROUP2,33.45,83.0477,3040
007910,PRICEGROUP3,36.9106,83.0477,3030
007910,PRICEGROUP4,41.5239,83.0477,3020
007910,PRICEGROUP5,44.9836,83.0477,3010
007910,PRICEGROUP6,33.45,83.0477,3031
007910,PRICEGROUP7,41.5239,83.0477,3021
007910UC,PRICEGROUP1,26.529,66.8995,3050
007910UC,PRICEGROUP2,26.529,66.8995,3040
007910UC,PRICEGROUP3,29.989,66.8995,3030
007910UC,PRICEGROUP4,33.4498,66.8995,3020
007910UC,PRICEGROUP5,36.9151,66.8995,3010
007910UC,PRICEGROUP6,26.529,66.8995,3031
007910UC,PRICEGROUP7,33.4498,66.8995,3021
007920,PRICEGROUP1,33.45,83.0477,3050
007920,PRICEGROUP2,33.45,83.0477,3040
007920,PRICEGROUP3,36.9106,83.0477,3030
007920,PRICEGROUP4,41.5239,83.0477,3020
007920,PRICEGROUP5,44.9836,83.0477,3010
007920,PRICEGROUP6,33.45,83.0477,3031
007920,PRICEGROUP7,41.5239,83.0477,3021
007920UC,PRICEGROUP1,33.45,83.0477,3050
007920UC,PRICEGROUP2,33.45,83.0477,3040
007920UC,PRICEGROUP3,36.9106,83.0477,3030
007920UC,PRICEGROUP4,41.5239,83.0477,3020
007920UC,PRICEGROUP5,44.9836,83.0477,3010
007920UC,PRICEGROUP6,33.45,83.0477,3031
007920UC,PRICEGROUP7,41.5239,83.0477,3021
008100,PRICEGROUP1,33.45,83.0477,3050
008100,PRICEGROUP2,33.45,83.0477,3040
008100,PRICEGROUP3,36.9106,83.0477,3030
008100,PRICEGROUP4,41.5239,83.0477,3020
008100,PRICEGROUP5,44.9836,83.0477,3010
008100,PRICEGROUP6,33.45,83.0477,3031
008100,PRICEGROUP7,41.5239,83.0477,3021
008100UC,PRICEGROUP1,33.45,83.0477,3050
008100UC,PRICEGROUP2,33.45,83.0477,3040
008100UC,PRICEGROUP3,36.9106,83.0477,3030
008100UC,PRICEGROUP4,41.5239,83.0477,3020
008100UC,PRICEGROUP5,44.9836,83.0477,3010
008100UC,PRICEGROUP6,33.45,83.0477,3031
008100UC,PRICEGROUP7,41.5239,83.0477,3021
008200,PRICEGROUP1,33.45,83.0477,3050
008200,PRICEGROUP2,33.45,83.0477,3040
008200,PRICEGROUP3,36.9106,83.0477,3030
008200,PRICEGROUP4,41.5239,83.0477,3020
008200,PRICEGROUP5,44.9836,83.0477,3010
008200,PRICEGROUP6,33.45,83.0477,3031
008200,PRICEGROUP7,41.5239,83.0477,3021
008200UC,PRICEGROUP1,33.45,83.0477,3050
008200UC,PRICEGROUP2,33.45,83.0477,3040
008200UC,PRICEGROUP3,36.9106,83.0477,3030
008200UC,PRICEGROUP4,41.5239,83.0477,3020
008200UC,PRICEGROUP5,44.9836,83.0477,3010
008200UC,PRICEGROUP6,33.45,83.0477,3031
008200UC,PRICEGROUP7,41.5239,83.0477,3021
008310,PRICEGROUP1,33.45,83.0477,3050
008310,PRICEGROUP2,33.45,83.0477,3040
008310,PRICEGROUP3,36.9106,83.0477,3030
008310,PRICEGROUP4,41.5239,83.0477,3020
008310,PRICEGROUP5,44.9836,83.0477,3010
008310,PRICEGROUP6,33.45,83.0477,3031
008310,PRICEGROUP7,41.5239,83.0477,3021
009200,PRICEGROUP1,33.45,83.0477,3050
009200,PRICEGROUP2,33.45,83.0477,3040
009200,PRICEGROUP3,36.9106,83.0477,3030
009200,PRICEGROUP4,41.5239,83.0477,3020
009200,PRICEGROUP5,44.9836,83.0477,3010
009200,PRICEGROUP6,33.45,83.0477,3031
009200,PRICEGROUP7,41.5239,83.0477,3021
009200UC,PRICEGROUP1,33.45,83.0477,3050
009200UC,PRICEGROUP2,33.45,83.0477,3040
009200UC,PRICEGROUP3,36.9106,83.0477,3030
009200UC,PRICEGROUP4,41.5239,83.0477,3020
009200UC,PRICEGROUP5,44.9836,83.0477,3010
009200UC,PRICEGROUP6,33.45,83.0477,3031
009200UC,PRICEGROUP7,41.5239,83.0477,3021
009400UC,PRICEGROUP1,49.5961,110.7302,3050
009400UC,PRICEGROUP2,49.5961,110.7302,3040
009400UC,PRICEGROUP3,53.0619,110.7302,3030
009400UC,PRICEGROUP4,56.5167,110.7302,3020
009400UC,PRICEGROUP5,59.9825,110.7302,3010
009400UC,PRICEGROUP6,49.5983,110.7302,3031
009400UC,PRICEGROUP7,56.4724,110.7302,3021
009410,PRICEGROUP1,26.529,66.8995,3050
009410,PRICEGROUP2,26.529,66.8995,3040
009410,PRICEGROUP3,29.989,66.8995,3030
009410,PRICEGROUP4,33.4498,66.8995,3020
009410,PRICEGROUP5,36.9151,66.8995,3010
009410,PRICEGROUP6,26.529,66.8995,3031
009410,PRICEGROUP7,33.4498,66.8995,3021
009410UC,PRICEGROUP1,49.5961,110.7302,3050
009410UC,PRICEGROUP2,49.5961,110.7302,3040
009410UC,PRICEGROUP3,53.0619,110.7302,3030
009410UC,PRICEGROUP4,56.5167,110.7302,3020
009410UC,PRICEGROUP5,59.9825,110.7302,3010
009410UC,PRICEGROUP6,49.5983,110.7302,3031
009410UC,PRICEGROUP7,56.4724,110.7302,3021
009420,PRICEGROUP1,33.45,83.0477,3050
009420,PRICEGROUP2,33.45,83.0477,3040
009420,PRICEGROUP3,36.9106,83.0477,3030
009420,PRICEGROUP4,41.5239,83.0477,3020
009420,PRICEGROUP5,44.9836,83.0477,3010
009420,PRICEGROUP6,33.45,83.0477,3031
009420,PRICEGROUP7,41.5239,83.0477,3021
009430,PRICEGROUP1,26.529,66.8995,3050
009430,PRICEGROUP2,26.529,66.8995,3040
009430,PRICEGROUP3,29.989,66.8995,3030
009430,PRICEGROUP4,33.4498,66.8995,3020
009430,PRICEGROUP5,36.9151,66.8995,3010
009430,PRICEGROUP6,26.529,66.8995,3031
009430,PRICEGROUP7,33.4498,66.8995,3021
009440,PRICEGROUP1,49.5961,110.7302,3050
009440,PRICEGROUP2,49.5961,110.7302,3040
009440,PRICEGROUP3,53.0619,110.7302,3030
009440,PRICEGROUP4,56.5167,110.7302,3020
009440,PRICEGROUP5,59.9825,110.7302,3010
009440,PRICEGROUP6,49.5983,110.7302,3031
009440,PRICEGROUP7,56.4724,110.7302,3021
009440UC,PRICEGROUP1,49.5961,110.7302,3050
009440UC,PRICEGROUP2,49.5961,110.7302,3040
009440UC,PRICEGROUP3,53.0619,110.7302,3030
009440UC,PRICEGROUP4,56.5167,110.7302,3020
009440UC,PRICEGROUP5,59.9825,110.7302,3010
009440UC,PRICEGROUP6,49.5983,110.7302,3031
009440UC,PRICEGROUP7,56.4724,110.7302,3021
009510,PRICEGROUP1,33.45,83.0477,3050
009510,PRICEGROUP2,33.45,83.0477,3040
009510,PRICEGROUP3,36.9106,83.0477,3030
009510,PRICEGROUP4,41.5239,83.0477,3020
009510,PRICEGROUP5,44.9836,83.0477,3010
009510,PRICEGROUP6,33.45,83.0477,3031
009510,PRICEGROUP7,41.5239,83.0477,3021
009520,PRICEGROUP1,33.45,83.0477,3050
009520,PRICEGROUP2,33.45,83.0477,3040
009520,PRICEGROUP3,36.9106,83.0477,3030
009520,PRICEGROUP4,41.5239,83.0477,3020
009520,PRICEGROUP5,44.9836,83.0477,3010
009520,PRICEGROUP6,33.45,83.0477,3031
009520,PRICEGROUP7,41.5239,83.0477,3021
009710,PRICEGROUP1,33.45,83.0477,3050
009710,PRICEGROUP2,33.45,83.0477,3040
009710,PRICEGROUP3,36.9106,83.0477,3030
009710,PRICEGROUP4,41.5239,83.0477,3020
009710,PRICEGROUP5,44.9836,83.0477,3010
009710,PRICEGROUP6,33.45,83.0477,3031
009710,PRICEGROUP7,41.5239,83.0477,3021
009724,PRICEGROUP1,33.45,83.0477,3050
009724,PRICEGROUP2,33.45,83.0477,3040
009724,PRICEGROUP3,36.9106,83.0477,3030
009724,PRICEGROUP4,41.5239,83.0477,3020
009724,PRICEGROUP5,44.9836,83.0477,3010
009724,PRICEGROUP6,33.45,83.0477,3031
009724,PRICEGROUP7,41.5239,83.0477,3021
009800,PRICEGROUP1,33.45,83.0477,3050
009800,PRICEGROUP2,33.45,83.0477,3040
009800,PRICEGROUP3,36.9106,83.0477,3030
009800,PRICEGROUP4,41.5239,83.0477,3020
009800,PRICEGROUP5,44.9836,83.0477,3010
009800,PRICEGROUP6,33.45,83.0477,3031
009800,PRICEGROUP7,41.5239,83.0477,3021
009920,PRICEGROUP1,33.45,83.0477,3050
009920,PRICEGROUP2,33.45,83.0477,3040
009920,PRICEGROUP3,36.9106,83.0477,3030
009920,PRICEGROUP4,41.5239,83.0477,3020
009920,PRICEGROUP5,44.9836,83.0477,3010
009920,PRICEGROUP6,33.45,83.0477,3031
009920,PRICEGROUP7,41.5239,83.0477,3021
010000UC,PRICEGROUP1,33.45,83.0477,3050
010000UC,PRICEGROUP2,33.45,83.0477,3040
010000UC,PRICEGROUP3,36.9106,83.0477,3030
010000UC,PRICEGROUP4,41.5239,83.0477,3020
010000UC,PRICEGROUP5,44.9836,83.0477,3010
010000UC,PRICEGROUP6,33.45,83.0477,3031
010000UC,PRICEGROUP7,41.5239,83.0477,3021
010120,PRICEGROUP1,49.5961,110.7302,3050
010120,PRICEGROUP2,49.5961,110.7302,3040
010120,PRICEGROUP3,53.0619,110.7302,3030
010120,PRICEGROUP4,56.5167,110.7302,3020
010120,PRICEGROUP5,59.9825,110.7302,3010
010120,PRICEGROUP6,49.5983,110.7302,3031
010120,PRICEGROUP7,56.4724,110.7302,3021
010210UC,PRICEGROUP1,26.529,66.8995,3050
010210UC,PRICEGROUP2,26.529,66.8995,3040
010210UC,PRICEGROUP3,29.989,66.8995,3030
010210UC,PRICEGROUP4,33.4498,66.8995,3020
010210UC,PRICEGROUP5,36.9151,66.8995,3010
010210UC,PRICEGROUP6,26.529,66.8995,3031
010210UC,PRICEGROUP7,33.4498,66.8995,3021
010300UC,PRICEGROUP1,33.45,83.0477,3050
010300UC,PRICEGROUP2,33.45,83.0477,3040
010300UC,PRICEGROUP3,36.9106,83.0477,3030
010300UC,PRICEGROUP4,41.5239,83.0477,3020
010300UC,PRICEGROUP5,44.9836,83.0477,3010
010300UC,PRICEGROUP6,33.45,83.0477,3031
010300UC,PRICEGROUP7,41.5239,83.0477,3021
010500,PRICEGROUP1,49.5961,110.7302,3050
010500,PRICEGROUP2,49.5961,110.7302,3040
010500,PRICEGROUP3,53.0619,110.7302,3030
010500,PRICEGROUP4,56.5167,110.7302,3020
010500,PRICEGROUP5,59.9825,110.7302,3010
010500,PRICEGROUP6,49.5983,110.7302,3031
010500,PRICEGROUP7,56.4724,110.7302,3021
010500UC,PRICEGROUP1,26.529,66.8995,3050
010500UC,PRICEGROUP2,26.529,66.8995,3040
010500UC,PRICEGROUP3,29.989,66.8995,3030
010500UC,PRICEGROUP4,33.4498,66.8995,3020
010500UC,PRICEGROUP5,36.9151,66.8995,3010
010500UC,PRICEGROUP6,26.529,66.8995,3031
010500UC,PRICEGROUP7,33.4498,66.8995,3021
010810UC,PRICEGROUP1,33.45,83.0477,3050
010810UC,PRICEGROUP2,33.45,83.0477,3040
010810UC,PRICEGROUP3,36.9106,83.0477,3030
010810UC,PRICEGROUP4,41.5239,83.0477,3020
010810UC,PRICEGROUP5,44.9836,83.0477,3010
010810UC,PRICEGROUP6,33.45,83.0477,3031
010810UC,PRICEGROUP7,41.5239,83.0477,3021
010912,PRICEGROUP1,33.45,83.0477,3050
010912,PRICEGROUP2,33.45,83.0477,3040
010912,PRICEGROUP3,36.9106,83.0477,3030
010912,PRICEGROUP4,41.5239,83.0477,3020
010912,PRICEGROUP5,44.9836,83.0477,3010
010912,PRICEGROUP6,33.45,83.0477,3031
010912,PRICEGROUP7,41.5239,83.0477,3021
010934UC,PRICEGROUP1,33.45,83.0477,3050
010934UC,PRICEGROUP2,33.45,83.0477,3040
010934UC,PRICEGROUP3,36.9106,83.0477,3030
010934UC,PRICEGROUP4,41.5239,83.0477,3020
010934UC,PRICEGROUP5,44.9836,83.0477,3010
010934UC,PRICEGROUP6,33.45,83.0477,3031
010934UC,PRICEGROUP7,41.5239,83.0477,3021
011000,PRICEGROUP1,33.45,83.0477,3050
011000,PRICEGROUP2,33.45,83.0477,3040
011000,PRICEGROUP3,36.9106,83.0477,3030
011000,PRICEGROUP4,41.5239,83.0477,3020
011000,PRICEGROUP5,44.9836,83.0477,3010
011000,PRICEGROUP6,33.45,83.0477,3031
011000,PRICEGROUP7,41.5239,83.0477,3021
011100,PRICEGROUP1,33.45,83.0477,3050
011100,PRICEGROUP2,33.45,83.0477,3040
011100,PRICEGROUP3,36.9106,83.0477,3030
011100,PRICEGROUP4,41.5239,83.0477,3020
011100,PRICEGROUP5,44.9836,83.0477,3010
011100,PRICEGROUP6,33.45,83.0477,3031
011100,PRICEGROUP7,41.5239,83.0477,3021
011100UC,PRICEGROUP1,33.45,83.0477,3050
011100UC,PRICEGROUP2,33.45,83.0477,3040
011100UC,PRICEGROUP3,36.9106,83.0477,3030
011100UC,PRICEGROUP4,41.5239,83.0477,3020
011100UC,PRICEGROUP5,44.9836,83.0477,3010
011100UC,PRICEGROUP6,33.45,83.0477,3031
011100UC,PRICEGROUP7,41.5239,83.0477,3021
011200,PRICEGROUP1,33.45,83.0477,3050
011200,PRICEGROUP2,33.45,83.0477,3040
011200,PRICEGROUP3,36.9106,83.0477,3030
011200,PRICEGROUP4,41.5239,83.0477,3020
011200,PRICEGROUP5,44.9836,83.0477,3010
011200,PRICEGROUP6,33.45,83.0477,3031
011200,PRICEGROUP7,41.5239,83.0477,3021
011300,PRICEGROUP1,33.45,83.0477,3050
011300,PRICEGROUP2,33.45,83.0477,3040
011300,PRICEGROUP3,36.9106,83.0477,3030
011300,PRICEGROUP4,41.5239,83.0477,3020
011300,PRICEGROUP5,44.9836,83.0477,3010
011300,PRICEGROUP6,33.45,83.0477,3031
011300,PRICEGROUP7,41.5239,83.0477,3021
011300UC,PRICEGROUP1,33.45,83.0477,3050
011300UC,PRICEGROUP2,33.45,83.0477,3040
011300UC,PRICEGROUP3,36.9106,83.0477,3030
011300UC,PRICEGROUP4,41.5239,83.0477,3020
011300UC,PRICEGROUP5,44.9836,83.0477,3010
011300UC,PRICEGROUP6,33.45,83.0477,3031
011300UC,PRICEGROUP7,41.5239,83.0477,3021
011502UC,PRICEGROUP1,33.45,83.0477,3050
011502UC,PRICEGROUP2,33.45,83.0477,3040
011502UC,PRICEGROUP3,36.9106,83.0477,3030
011502UC,PRICEGROUP4,41.5239,83.0477,3020
011502UC,PRICEGROUP5,44.9836,83.0477,3010
011502UC,PRICEGROUP6,33.45,83.0477,3031
011502UC,PRICEGROUP7,41.5239,83.0477,3021
011600UC,PRICEGROUP1,33.45,83.0477,3050
011600UC,PRICEGROUP2,33.45,83.0477,3040
011600UC,PRICEGROUP3,36.9106,83.0477,3030
011600UC,PRICEGROUP4,41.5239,83.0477,3020
011600UC,PRICEGROUP5,44.9836,83.0477,3010
011600UC,PRICEGROUP6,33.45,83.0477,3031
011600UC,PRICEGROUP7,41.5239,83.0477,3021
011700UC,PRICEGROUP1,33.45,83.0477,3050
011700UC,PRICEGROUP2,33.45,83.0477,3040
011700UC,PRICEGROUP3,36.9106,83.0477,3030
011700UC,PRICEGROUP4,41.5239,83.0477,3020
011700UC,PRICEGROUP5,44.9836,83.0477,3010
011700UC,PRICEGROUP6,33.45,83.0477,3031
011700UC,PRICEGROUP7,41.5239,83.0477,3021
011702,PRICEGROUP1,33.45,83.0477,3050
011702,PRICEGROUP2,33.45,83.0477,3040
011702,PRICEGROUP3,36.9106,83.0477,3030
011702,PRICEGROUP4,41.5239,83.0477,3020
011702,PRICEGROUP5,44.9836,83.0477,3010
011702,PRICEGROUP6,33.45,83.0477,3031
011702,PRICEGROUP7,41.5239,83.0477,3021
011710,PRICEGROUP1,33.45,83.0477,3050
